ID,email,text,category
1070,fsmith@gmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1071,cisnerosrebecca@james.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1072,conleyricky@hardy.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1073,fostermatthew@yahoo.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1074,wwagner@gmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1075,daniel78@hotmail.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1076,cory38@johnson.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1077,elizabethfaulkner@norton.biz,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1078,iwhite@sosa.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1079,perrychristine@morris.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1080,jhernandez@turner.org,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1081,emily11@barton.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1082,bjohnson@white-gaines.info,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1083,fsanders@yahoo.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1084,rwaters@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1085,travisnicole@hotmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
1086,pjohnson@martinez.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1087,matthewespinoza@glass.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1088,brewerkatie@yahoo.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1089,robertlambert@hotmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1090,wstone@craig.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1091,ryanellis@herring-griffin.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1092,serranochristopher@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1093,wilsonmeghan@bender.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1094,twu@montoya-kelly.org,All my selfies are gone! Did the update eat them?,DATA_LOSS
1095,lisa98@long.org,All my selfies are gone! Did the update eat them?,DATA_LOSS
1096,barryshaun@carpenter.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1097,rchristensen@johnson-love.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1098,jenniferkelly@boyle.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1099,davidwebster@robinson.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1100,tracycoleman@soto-thompson.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1101,wsantana@stephens.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1102,allisonchristopher@yahoo.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1103,nicolewalker@gmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1104,wilcoxmelissa@hotmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1105,christinabowen@hays-woods.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1106,mooretimothy@gmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
1107,mwilson@miller.info,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1108,gcervantes@stephens.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1109,william82@parker-brown.biz,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
1110,jonesjordan@stevenson.biz,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1111,garciasheila@hotmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1112,hannah82@barrett.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1113,hallamanda@hunter-ball.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1114,catherine17@jimenez-martinez.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1115,zwood@jordan.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1116,udavis@hotmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1117,travismoore@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1118,loricampbell@hotmail.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1119,patrick33@gmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1120,lbrooks@yahoo.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1121,spencerhenderson@smith.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1122,cynthianichols@ellison-johnson.net,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1123,reginaldreyes@hamilton.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
1124,qgarcia@arnold.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1125,toddramirez@gmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1126,rita02@hotmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1127,amy97@hotmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1128,howardblake@yahoo.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1129,michael69@yahoo.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1130,jared25@hotmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1131,tmorales@yahoo.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
1132,whitebryan@yahoo.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1133,kruegerfrancis@kent-smith.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1134,zwilliams@petersen.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
1135,zhill@simmons-carroll.net,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1136,elizabeth33@hotmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1137,masonjames@holmes-west.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1138,zwells@weiss-johnson.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1139,denise99@martin.net,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
1140,eddie62@gmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1141,josephmurphy@gmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1142,stephaniemyers@gutierrez.biz,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
1143,sjohnson@hernandez.biz,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1144,kiaracunningham@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1145,martha02@garcia-stone.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1146,jerry20@yahoo.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1147,christensenmatthew@smith.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1148,douglasmarissa@nelson.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1149,dmack@berry.net,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1150,kevin28@martin.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1151,jonestimothy@hotmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1152,justinjohnson@adkins-byrd.info,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1153,qwolfe@hotmail.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1154,rpittman@hotmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1155,butlerelizabeth@duncan.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1156,lewismonica@gmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1157,shawchristine@wilson.biz,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1158,murphyrobert@phillips.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1159,matthewwang@hotmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1160,jeffreyscott@reid.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1161,martinsutton@porter.biz,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1162,ldavis@nelson-moses.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1163,elizabethfernandez@gmail.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1164,leahgreen@vasquez.biz,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1165,cortezmelissa@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1166,jeanette93@williams.org,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1167,williamliu@garrison.biz,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1168,brittany83@hotmail.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
1169,turnermichaela@hotmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1170,kennethadams@carter-russell.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1171,cmanning@hotmail.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1172,nicole75@yahoo.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1173,felicianoble@armstrong-meza.org,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1174,christopher71@gmail.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1175,malvarez@barnett-hester.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1176,rwalsh@yahoo.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1177,khall@yahoo.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1178,herreradavid@martin-bradford.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1179,tylerjordan@hale.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1180,boyddeanna@taylor.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1181,edwin18@gmail.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1182,cummingsjulie@sanchez.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1183,william95@mayo.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1184,owensmark@hotmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1185,ycooper@hotmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1186,joshua31@gmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1187,benjamingarza@davis.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1188,colin12@hotmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1189,cjoyce@gmail.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1190,williamsmaureen@ochoa.net,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1191,matthewjacobson@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1192,msnyder@harper-cole.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1193,georgephillips@gmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1194,dbrown@walsh-jackson.net,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
1195,xreyes@hotmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1196,melindajohnson@nicholson-quinn.biz,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1197,kentjonathon@mccullough.biz,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1198,rosejeremy@johnson-watson.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1199,gmccarthy@gmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1200,melissafarrell@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1201,qcollier@yahoo.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1202,joelmcfarland@knox-elliott.biz,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1203,fparker@hines.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1204,gonzalezgregory@fisher.info,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1205,sandra24@hotmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
1206,molly32@gmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1207,williamlawrence@gmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1208,cookjeremy@gmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1209,poolesherry@gmail.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1210,heather81@yahoo.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1211,donna16@gmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1212,snowamy@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1213,inash@robinson-anderson.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1214,ododson@chavez.net,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1215,tguzman@gmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1216,lsmith@gmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1217,carolyncohen@gmail.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1218,mason80@anderson.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1219,ronald87@yahoo.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1220,fallen@gmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
1221,deandawn@martinez.org,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1222,mariamolina@moore-clay.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1223,daviscatherine@sims.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1224,echen@patterson-harris.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
1225,richard10@wright.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1226,bcantu@hotmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
1227,rachelwiggins@gmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1228,ellischarles@hotmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1229,marshalljordan@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1230,johnwalker@gmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1231,debra87@hotmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1232,brownphyllis@tucker.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1233,harveysara@jackson-robles.net,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1234,robertknapp@cunningham.org,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1235,qgraham@wolfe-anderson.biz,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1236,ibrown@hudson.org,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1237,stephaniepotter@hotmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1238,regina82@gmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1239,deanna62@johnson.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1240,christopher06@hotmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1241,thompsonolivia@hotmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1242,vhawkins@martin.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1243,rhonda06@gmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1244,jessica65@cisneros-mosley.org,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1245,hansonemma@contreras.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1246,carrie80@booker.info,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
1247,bennettalicia@taylor.org,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1248,jennifer14@reyes.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
1249,juliemurphy@walters.org,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1250,ricekathleen@yahoo.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1251,ksmith@gmail.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1252,leahrobinson@ritter.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1253,kevin05@gmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1254,kbrooks@adams.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1255,robert68@cole.info,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1256,tanderson@vargas.net,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1257,raustin@stephenson.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1258,julie68@gmail.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1259,elucas@schmidt.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1260,longjennifer@yahoo.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1261,janetwhite@graham.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
1262,yvettedavis@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1263,fgriffith@hotmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
1264,xmartinez@hotmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1265,lindsey92@hotmail.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1266,stephenroberts@castillo.biz,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1267,carrillodebra@yahoo.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1268,cantrellderrick@chapman-jordan.info,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1269,rollinsmelissa@lewis.net,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1270,alvarezjill@bauer.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1271,rreid@gmail.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1272,robert83@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1273,kespinoza@davis.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1274,robertsgabriel@hotmail.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1275,erin96@yahoo.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1276,bwilson@yahoo.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1277,john91@gmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1278,david68@wall.net,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
1279,stephen03@hotmail.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
1280,donald26@taylor.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1281,hillashley@perry.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1282,ostewart@yahoo.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1283,rhodessean@yahoo.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1284,ann93@bennett.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1285,baileyjoshua@ross.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1286,tlewis@gmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1287,djenkins@valdez-simpson.org,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1288,annmoody@hernandez.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1289,sharonmoss@lee-knight.info,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1290,lee39@mccoy.biz,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1291,daniel08@brown.info,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1292,qallen@kelley.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
1293,audreyklein@washington.info,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1294,reesewanda@chan.org,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1295,phyllis26@salinas-dunn.biz,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1296,welchjesse@watson.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1297,ndunn@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1298,vnelson@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1299,garrettbrian@gmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1300,sawyersamuel@gmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
